text_id,code_id,code_name,text,original_code,replicated_code,original_model_code,original_reason,new_model_code,new_model_reason
45,6,PLCE,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,No,No,No,"The tweet does not reference the police or individual police officers. It discusses the media's reporting on political issues, specifically regarding Russia, Clinton, and the DNC. Therefore, the ""police"" code is not applicable.",No,"This tweet does not reference the police. It appears to be a criticism of the media and their reporting on various stories, including Russia and the DNC. There is no mention of the police or law enforcement."
45,7,MAGA,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is focused on the media's reporting and does not mention anything related to Trump's campaign or his slogan. Therefore, the code is ""No"".",No,"This tweet does not reference Donald Trump's 2016 campaign slogan ""MAGA"" (Make America Great Again) at all. It is a complaint about the press and their reporting on Russia, Clinton, and the DNC."
45,8,CAPT,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,Yes,Yes,Yes,"There are no words in all capital letters in this tweet. While there are some words in all caps in the tweet, they are used for emphasis and not as a full word. Therefore, the ""No"" code is most applicable.",Yes,"The tweet contains the word ""REAL"" which is written in all capital letters."
45,9,INDV,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,Yes,No,Yes,"The tweet references three individuals: Russia, Clinton, and the DNC. The tweet also includes an ampersand, which according to the codebook counts as a ""Yes"". Therefore, the most applicable code is ""Yes"".",No,"This tweet does not reference an individual person, it references groups such as ""the press"", ""Russia"", ""Clinton"", and ""the DNC"", but not a specific individual person."
45,10,MARG,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,No,No,No,The tweet does not explicitly reference any marginalized group or groups.,No,"The tweet does not explicitly reference a marginalized group or groups. It appears to be a criticism of the press and its coverage of certain stories, but it does not mention any specific marginalized groups."
45,11,INTN,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,Yes,No,No,"The tweet does not reference any international topics outside of the USA, nor does it mention any other countries or international leaders. It also does not discuss trade or NATO. The tweet is focused on the media's reporting and does not touch on any international topics.",No,"This tweet does not reference international topics outside of the USA. It appears to be discussing the media and its coverage of Russia, Clinton, and the DNC, but it does not mention any international topics or events. The mention of Russia is likely referring to the Russia investigation and its connection to the US election, rather than an international topic."
45,12,PRTY,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,No,No,No,"This tweet does not reference any US political parties or use any specific terms related to them. Therefore, it does not meet the criteria for a ""Yes"" code in the codebook.",No,"This tweet does not reference US political parties. While it mentions the DNC (Democratic National Committee), it does so in the context of a scandal or controversy, rather than as a reference to the party itself. The focus of the tweet is on the media and its perceived dishonesty, rather than on political parties."
45,13,IMMG,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,No,No,No,"The tweet does not reference immigration in the US or any related topics such as the wall, southern border, ICE, separation of families, or the travel ban. The tweet is focused on the media's reporting and does not relate to immigration.",No,"This tweet does not reference immigration in the US. It appears to be a complaint about the media and its coverage of certain stories, specifically those related to Russia, Clinton, and the DNC. There is no mention of immigration or related topics."
46,1,HSTG,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"There are no hashtags used in this tweet. The only link included is a hyperlink to a website. Therefore, the code for hashtags is not applicable.",No,"The tweet does not contain any hashtags. The ""RT"" at the beginning is a retweet indicator, and the ""https://t.co/w5eMlâ€¦"" is a hyperlink, neither of which are considered hashtags."
46,2,ATSN,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,Yes,Yes,Yes,"The tweet includes an at sign (@) in the retweet of the White House's tweet. Therefore, the ""Yes"" code is applicable.",Yes,"The tweet contains an ""@"" symbol, specifically ""@WhiteHouse"", which is not part of a hyperlink."
46,3,CRIT,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,Yes,No,No,"The tweet is a retweet from the White House and does not contain any criticism of another person or idea. Therefore, the most applicable code is ""No"".",No,The tweet does not criticize another person or idea. It simply shares information about the current tax code and its effects on American taxpayers and job-creators.
46,4,MEDI,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"The tweet is a retweet from the White House and does not contain any statements about the news media or individual journalists. Therefore, the code for derogatory or condescending statements about the news media is ""No"".",No,"This tweet does not contain any derogatory or condescending statements about the news media. It appears to be a retweet from the White House about tax code reform, and does not mention the media at all."
46,5,FAMY,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,The tweet does not reference any members of Donald Trump's immediate family.,No,"The tweet does not mention any members of Donald Trump's immediate family. It appears to be a retweet from the White House account about tax code reform, and does not contain any references to family members."
46,6,PLCE,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"The tweet does not reference the police in any way. It is focused on the tax code and its impact on American taxpayers and job-creators. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No,"This tweet does not reference the police. It appears to be a retweet from the White House about tax code reform, and there is no mention of the police."
46,7,MAGA,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is a retweet from the White House about the tax code. Therefore, the code for this tweet is ""No"".",No,"This tweet does not reference Donald Trump's 2016 campaign slogan, ""MAGA"", and is instead discussing tax code reform."
46,8,CAPT,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"The tweet does not contain any words in all capital letters, and any capitalization used is for proper nouns or the beginning of sentences. Therefore, the ""Yes"" code does not apply.",No,The tweet does not contain any words with only capital letters.
46,9,INDV,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"The tweet does not reference any individual person, so it does not meet the criteria for a ""Yes"" code.",No,"This tweet does not reference an individual person, it references American taxpayers and job-creators, which are groups rather than individuals."
46,10,MARG,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"The tweet does not reference any marginalized group or groups. It is focused on the current tax code and its impact on American taxpayers and job-creators. Therefore, the most applicable code is ""No"".",No,"The tweet does not explicitly reference a marginalized group or groups. It appears to be a retweet from the White House about tax code reform, and does not contain any language that targets or mentions a specific marginalized group."
46,11,INTN,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"The tweet does not reference any international topics outside of the USA, such as other countries or international leaders. It also does not discuss trade or NATO. The tweet is solely focused on the current tax code in the USA. Therefore, the code ""No"" is the most applicable.",No,This tweet does not reference international topics outside of the USA. It appears to be discussing domestic tax policy and its impact on American taxpayers and job creators.
46,12,PRTY,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,Reasoning: The tweet does not reference any US political parties or ideologies. It is simply a retweet from the White House about the tax code.,No,"This tweet does not reference US political parties. It is a retweet from the White House account and discusses tax code, but does not mention any political parties."
46,13,IMMG,RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMlâ€¦,No,No,No,"The tweet does not reference immigration in the US, the wall, the southern border, ICE, separation of families, the travel ban, or any related topics. It is focused on the tax code and its impact on American taxpayers and job-creators. Therefore, the most applicable code is ""No"".",No,"This tweet does not reference immigration in the US, it appears to be about tax code and job-creators."
47,1,HSTG,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,Yes,"The tweet includes the hashtag #ConsumerConfidence, which is a clear use of a hashtag.",No,There are no hashtags in this tweet.
47,2,ATSN,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,Yes,"The tweet does not contain any hyperlinks, but it does contain an at sign (@) in the word ""Dems."" Therefore, the code for at signs should be marked as ""Yes.""",No,"There are no ""@"" signs in this tweet."
47,3,CRIT,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,Yes,Yes,Yes,"In this tweet, Donald Trump is suggesting that if the Democrats had won the Presidential Election, the market would be down 50% and consumer confidence would be low and glum. This implies that the Democrats would have done something wrong if they had won the election. Therefore, the code ""Yes"" is applicable.",Yes,"The tweet criticizes the Democrats, implying that they would have led to a poor economic outcome if they had won the presidential election."
47,4,MEDI,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is focused on the stock market and the hypothetical impact of a different election outcome. Therefore, the code is ""No"".",No,"This tweet does not contain any derogatory or condescending statements about the news media. It appears to be a statement about the economy and the stock market, and does not mention the media at all."
47,5,FAMY,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on the stock market and the hypothetical scenario of what would have happened if the Democrats had won the Presidential Election.,No,The tweet does not mention any members of Donald Trump's immediate family. It only talks about the stock market and consumer confidence.
47,6,PLCE,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,No,"The tweet does not reference the police or individual police officers. It is focused on the stock market and consumer confidence. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No,"This tweet does not reference the police. It appears to be discussing the stock market and consumer confidence, with no mention of law enforcement or police."
47,7,MAGA,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It discusses the stock market and consumer confidence, which are not related to the campaign slogan. Therefore, the code is ""No"".",No,"The tweet does not explicitly reference Donald Trump's 2016 campaign slogan ""MAGA"" or any variation of it."
47,8,CAPT,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,Yes,"The tweet contains the word ""Record"" in all caps, which is a full word in caps and not an acronym. This fulfills the requirement for a ""Yes"" code in the codebook. Additionally, the use of capitalization for emphasis in ""low and glum!"" should also be considered.",No,The tweet does not contain any words that are written entirely in capital letters.
47,9,INDV,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,Yes,"The tweet references the Democratic Party, which is a group of individuals, but it also specifically mentions ""the Dems"" winning the Presidential Election. This is a clear reference to a single group of people, and therefore qualifies as a reference to an individual person according to the codebook.",No,"This tweet does not reference an individual person, it only mentions ""the Dems"" which is a group, not an individual."
47,10,MARG,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,No,The tweet does not explicitly reference any marginalized group or groups. It is focused on the stock market and the hypothetical outcome of a different election result.,No,"The tweet does not explicitly reference a marginalized group or groups. It appears to be a statement about the stock market and consumer confidence, with a comparison to what might have happened if the Democratic party had won the presidential election. There is no mention of a specific marginalized group."
47,11,INTN,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only discusses the Dow breaking a record and makes a hypothetical statement about the market and consumer confidence if the Democrats had won the Presidential Election. Therefore, the code ""No"" is most applicable.",No,"This tweet does not reference international topics outside of the USA. It only talks about the US stock market and consumer confidence, without mentioning any other country or international issue."
47,12,PRTY,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,Yes,Yes,"The tweet references the political party ""Dems"" which falls under the category of ""References to Democrat or Liberal"" in the codebook. Therefore, the code for this tweet is ""Yes"".",Yes,"The tweet references the Democratic Party, which is a US political party."
47,13,IMMG,The Dow just broke 24000 for the first time (another all-time Record). If the Dems had won the Presidential Election the Market would be down 50% from these levels and Consumer Confidence which is also at an all-time high would be “low and glum!”,No,No,No,The tweet does not reference immigration in the US. It is focused on the stock market and the hypothetical scenario of what would have happened if the Democrats had won the presidential election.,No,"This tweet does not reference immigration in the US. It talks about the stock market and consumer confidence, but does not mention immigration."
48,1,HSTG,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,Yes,"The tweet includes a hashtag, ""@PGA_JohnDaly"", which is a common way to tag and reference other users on Twitter. Therefore, the ""Hashtags"" code is applicable.",No,The tweet does not contain any hashtags.
48,2,ATSN,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,Yes,Yes,Yes,"The tweet includes an at sign (@) before the username PGA_JohnDaly, indicating that the tweet is directed towards him. Therefore, the ""Yes"" code is applicable.",Yes,"The tweet contains an ""@"" symbol, which is used to mention another Twitter user, @PGA_JohnDaly."
48,3,CRIT,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"The tweet does not criticize another person or idea. It is simply congratulating John Daly on his win and praising him as a person. Therefore, the most applicable code is ""No"".",No,"The tweet does not criticize another person or idea. Instead, it congratulates John Daly on his win and praises him as a great guy who never gave up."
48,4,MEDI,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is simply a congratulatory message to a professional golfer. Therefore, the code is ""No"".",No,"This tweet does not contain any derogatory or condescending statements about the news media. It appears to be a congratulatory message to John Daly on his win, and does not mention the media at all."
48,5,FAMY,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"The tweet does not reference any members of Donald Trump's immediate family, so the code ""No"" is the most applicable. The tweet only congratulates John Daly on his win and praises him as a person.",No,The tweet does not mention any members of Donald Trump's immediate family. It congratulates John Daly on his win and does not reference family members.
48,6,PLCE,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,The tweet does not reference the police in any way. It is simply congratulating a professional golfer on his recent win.,No,This tweet does not reference the police. It is a congratulatory message to John Daly on his win in a golf tournament. There is no mention of the police or any related topic.
48,7,MAGA,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is simply a congratulatory message to John Daly on his recent win. Therefore, the code is ""No"".",No,"The tweet does not reference Donald Trump's 2016 campaign slogan, it is a congratulatory message to John Daly on his win."
48,8,CAPT,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"There are no words in all caps in this tweet. The only capitalized words are proper nouns, which are not considered for this code. Therefore, the most applicable code is ""No"".",No,The tweet does not contain any words that are written entirely in capital letters.
48,9,INDV,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,Yes,Yes,Yes,"The tweet references John Daly, a specific individual who is tagged with an ampersand. Therefore, it meets the criteria for a ""Yes"" code in the codebook.",Yes,"The tweet references John Daly, an individual person."
48,10,MARG,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"This tweet does not reference any marginalized group or individual, so it does not meet the criteria for a ""Yes"" code.",No,"The tweet does not explicitly reference a marginalized group or groups. It appears to be a congratulatory message to a golfer, John Daly, and does not contain any language that targets or mentions a marginalized group."
48,11,INTN,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It is simply congratulating someone on their win in a golf tournament.",No,"This tweet does not reference international topics outside of the USA. It is a congratulatory message to an American golfer, John Daly, on his recent win, and does not mention any international topics or locations."
48,12,PRTY,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"The tweet does not reference any US political parties or ideologies, so it does not meet the criteria for a ""Yes"" code.",No,"This tweet does not reference US political parties. It appears to be a congratulatory message to a golfer, John Daly, on his recent win. There is no mention of political parties or any political context."
48,13,IMMG,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,No,No,No,"This tweet does not reference immigration in the US in any way. It is simply congratulating someone on a win. Therefore, the code is ""No"".",No,This tweet does not reference immigration in the US. It appears to be a congratulatory message to John Daly on his win in a golf tournament. There is no mention of immigration or any related topics.
49,1,HSTG,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,"There are no hashtags used in this tweet. The only hyperlink is to Donald Trump's own Twitter account. Therefore, the most applicable code is ""No.""",Yes,"The tweet contains the hashtag ""RT"", which is a hashtag used to indicate a retweet."
49,2,ATSN,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,Yes,Yes,Yes,"The tweet includes an at sign (@) in the retweet handle ""@realDonaldTrump"".",Yes,"The tweet contains an ""@"" symbol, specifically ""@realDonaldTrump"", which is not part of a hyperlink."
49,3,CRIT,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,Yes,"The tweet criticizes James Comey and his ""minions"" Peter Strzok and Lisa Page, suggesting that they did something wrong. Therefore, the code ""Yes"" is applicable.",Yes,"The tweet criticizes James Comey and his minions, including Peter Strzok and Lisa Page, implying that they did something wrong."
49,4,MEDI,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,"This tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is a retweet of a statement about the Inspector General's report on James Comey and other individuals. Therefore, the code for this tweet is ""No"".",Yes,"The tweet is retweeting a statement that calls James Comey and his associates ""minions"" and ""great lovers"", which is a condescending and derogatory tone towards them, implying that they are inferior or untrustworthy."
49,5,FAMY,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,"Reasoning: The tweet does not reference any members of Donald Trump's immediate family. It only mentions James Comey, Peter Strzok, and Lisa Page.",No,The tweet does not mention any members of Donald Trump's immediate family.
49,6,PLCE,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,"The tweet does not reference the police or individual police officers. It is discussing the Inspector General's report and individuals involved in the investigation into Hillary Clinton's emails. Therefore, the ""Police"" code is not applicable.",Yes,"The tweet references James Comey, who is a former FBI director, which is a law enforcement agency, making it related to the police."
49,7,MAGA,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It mainly talks about the IG Report and James Comey. Therefore, the code ""No"" is the most applicable.",Yes,"This tweet references Donald Trump's 2016 campaign slogan because it is a retweet of his own tweet, and his Twitter handle is @realDonaldTrump, which includes ""MAGA"" in his profile."
49,8,CAPT,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,"This tweet does not contain any words in all capital letters, and any capitalization used is for proper nouns or the beginning of sentences. Therefore, the ""Yes"" code for all capital letters is not applicable.",Yes,"The tweet contains the word ""RT"" which is in all capital letters."
49,9,INDV,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,Yes,Yes,Yes,"The tweet references James Comey, Peter Strzok, and Lisa Page, all of whom are individual people. Therefore, the code ""Yes"" is applicable.",Yes,"This tweet references individual people, specifically James Comey, Peter Strzok, and Lisa Page, who are not Donald Trump."
49,10,MARG,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,Reasoning: The tweet does not reference any marginalized group or groups. It is primarily focused on criticizing James Comey and his associates.,No,"The tweet does not explicitly reference a marginalized group or groups. It appears to be a political tweet referencing individuals and their actions, but does not contain language that targets or references marginalized groups."
49,11,INTN,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It also does not discuss trade or NATO. Therefore, the code ""No"" is the most applicable.",No,"This tweet does not reference international topics outside of the USA. It appears to be discussing a domestic issue, specifically the IG Report and individuals involved in it."
49,12,PRTY,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,"Reasoning: This tweet does not reference any US political parties or use any of the specific terms listed in the codebook. It is primarily focused on the IG Report and individuals involved in it. Therefore, it does not meet the criteria for a ""Yes"" code.",Yes,"This tweet references US political parties because it mentions James Comey, who was the Director of the FBI and a prominent figure in US politics, and Peter Strzok, who was an FBI agent involved in the investigation of Russian interference in the 2016 US presidential election. The mention of these individuals implies a connection to the Democratic Party."
49,13,IMMG,RT @realDonaldTrump: The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Pa…,No,No,No,This tweet does not reference immigration in the US. It is discussing the Inspector General's report and criticizing James Comey and other individuals.,No,"This tweet does not reference immigration in the US. It appears to be discussing the IG Report and individuals involved in the investigation, but does not mention immigration."
50,1,HSTG,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,There are no hashtags used in this tweet.,No,The tweet does not contain any hashtags.
50,2,ATSN,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,Yes,Yes,Yes,"The tweet includes an at sign (@) before the initials ""VP"" to mention Mike Pence.",Yes,"The tweet contains an ""@"" symbol, which is used to mention another user, in this case, @VP."
50,3,CRIT,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,"The tweet does not criticize another person or idea, but rather praises Vice President Mike Pence for his work on healthcare and encouraging Republican Senators to do what is right for the people. Therefore, the most applicable code is ""No"".",No,"The tweet does not criticize another person or idea, but rather praises Mike Pence and Republican Senators for their work on healthcare."
50,4,MEDI,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is focused on Mike Pence's work on healthcare and Republican Senators. Therefore, the code is ""No"".",No,This tweet does not contain any derogatory or condescending statements about the news media. It appears to be a statement of support for Mike Pence and Republican Senators working on healthcare.
50,5,FAMY,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,"The tweet does not reference any members of Donald Trump's immediate family. It only mentions Vice President Mike Pence and Republican Senators. Therefore, the code ""No"" is most applicable.",No,The tweet does not mention any members of Donald Trump's immediate family.
50,6,PLCE,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,"The tweet does not reference the police or individual police officers in any way. It is focused on healthcare and Republican Senators. Therefore, the ""Police"" code is not applicable.",No,The tweet does not mention the police. It talks about Mike Pence working on healthcare and getting Republican Senators to do what is right for the people.
50,7,MAGA,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is focused on Mike Pence's work on healthcare and Republican Senators. Therefore, the code for this tweet is ""No"".",No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""MAGA"" or any variation of it."
50,8,CAPT,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,"This tweet does not contain any words in all capital letters. The only capitalized words are proper nouns, which do not count towards the ""Yes"" code. Therefore, the most applicable code is ""No"".",No,There are no words that contain only capital letters in this tweet.
50,9,INDV,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,Yes,No,Yes,"The tweet references Mike Pence by name, so it is clear that an individual person is being referenced. Therefore, the code for ""Does this tweet reference an individual person?"" is ""Yes"".",Yes,"The tweet references Mike Pence, an individual person."
50,10,MARG,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,The tweet does not reference any marginalized group or groups. It is simply a statement about Vice President Mike Pence's work on healthcare and Republican Senators.,No,"The tweet does not explicitly reference a marginalized group or groups. It only mentions the Vice President, Republican Senators, and the people in general, without any specific reference to a marginalized group."
50,11,INTN,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It also does not mention trade or NATO. Therefore, the code ""No"" is the most applicable.",No,"The tweet does not reference international topics outside of the USA, it only mentions the Vice President and Republican Senators working on healthcare, which is a domestic issue."
50,12,PRTY,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,Yes,Yes,Yes,"The tweet references the Republican party, specifically mentioning ""our wonderful Republican Senators"". Therefore, it meets the criteria for a ""Yes"" code in the codebook.",Yes,"The tweet explicitly mentions ""Republican Senators"", which is a reference to a US political party."
50,13,IMMG,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,No,No,No,"The tweet does not reference immigration in any way, so the code ""No"" is the most applicable.",No,This tweet does not reference immigration in the US. It appears to be discussing healthcare and the actions of the Vice President and Republican Senators.
51,1,HSTG,During my recent trip to the Middle East I stated that there can no longer be funding of Radical Ideology. Leaders pointed to Qatar - look!,No,No,Yes,"The tweet includes the hashtag #Qatar, which is a clear use of a hashtag.",Yes,"The tweet contains the hashtag ""look!"" which is not a hyperlink."
