text_id,text,original_code,replicated_code,model_code,reason,model_prediction,reasoning
83,"Brown targets OAPs and homebuyers

Gordon Brown has doubled the level at which house buyers pay stamp duty to £120,000 as he put the economy at the heart of Labour's election campaign.

The chancellor also unveiled a one-off £200 council tax refund for pensioners and a rise in child tax credit. Mr Brown put 1p a pint on beer, 4p on a bottle of wine and 7p on 20 cigarettes but froze petrol duty until September. The Tories called it a ""vote now, pay later"" Budget. The Lib Dems branded it a ""sticking plaster"" for the election.

Tory leader Michael Howard predicted the Budget would do nothing to help Labour's ""faltering"" election campaign.

""This government and this chancellor have run out of solutions to the problems Britain faces,"" Mr Howard told MPs. ""Their only answer is to tax, to spend and to waste - to get people to vote now and pay later."" He ended his response with an election challenge to Labour, saying ""bring it on"". Liberal Democrat leader Charles Kennedy attacked Mr Brown for failing to mention the environment and for his record on social justice. ""How can it be right in Britain today that the poorest 20% pay more in tax, as a proportion of their income, than the richest 20%?"" he asked.

Mr Kennedy criticised Mr Brown for failing to mention the ""ticking bomb"" of council tax revaluation, saying it was ""high time"" the system was replaced by a ""local tax based on the ability to pay"". During his 49 minute speech Mr Brown told MPs he had defied the pundits by hitting his growth target of 3.1% for 2004.

He said his Budget struck a balance ""between tax cuts that are affordable, investments that are essential and stability that is paramount"". He rejected across-the-board tax cuts in favour of targeted help for families. The child tax credit will rise in line with earnings, giving families an extra £5 a week. In contrast, the personal income tax allowance will rise only in line with inflation from £4,745 to £4,895 next month. Mr Brown told MPs child benefit would rise to a maximum of £63 a week for the first child and £111 for two children. Despite his giveaways, Budget documents show Mr Brown clawed back £265m through a clampdown on tax avoidance and increased revenue from a windfall tax on oil companies. He also scrapped stamp duty relief for commercial property in disadvantaged areas - a measure brought in just over three years ago. BBC political editor Andrew Marr suggested the sweeteners were not big enough to have a transforming effect on voters. But trust in Mr Brown's economic stewardship would be a central election issue, he said.

Mr Brown also unveiled plans for a memorial to the Queen Mother, funded through a special coin to celebrate the Queen's 80th birthday. Other measures include equal tax status for same-sex couples and a deal with the Council of Mortgage Lenders to boost low cost home ownership. The level where people start paying inheritance tax will also rise from £263,000 to £275,000 from April. Mr Brown said he had met his financial ""golden rule"" with a £6bn surplus and he said public borrowing would continue to fall over the next five years.

The economy had grown for 50 consecutive quarters, he said, and was forecast to continue doing so over the next year, with a forecast of 3% to 3.5% in 2005 and 2.5% to 3% in 2006. The first £2bn of value-for-money savings identified in the Gershon Review have been achieved, the chancellor said. Some 12,500 civil servant posts have been axed, and 7,800 relocated out of the south east of England, he added. SNP leader Alex Salmond said Mr Brown had failed the ""tartan test"" as there were no measures to boost the Scottish economy. Simon Thomas, of Plaid Cymru, called it a budget for Middle England. UK Independence Party leader Roger Knapman attacked the plans for pensioners saying they needed ""more money and the dignity of being allowed to spend it how they want,"" not ""free bus rides"". The Green Party said the Budget was a ""wasted opportunity"" for environmental protection, adding: ""Brown obviously has an eye on the coming election, and has taken his eye off the needs of the planet.""
",politics,politics,politics,"The text is primarily about the UK Chancellor of the Exchequer, Gordon Brown, announcing his budget for the year, which is a political event. The article discusses the various measures Brown has introduced, the reactions of other political leaders, and the potential impact on voters. Therefore, the most applicable code is politics.",business,"The text primarily focuses on economic issues, such as the budget, taxation, and financial policies, making it best fit under the ""business"" code."
84,"Digital UK driven by net and TV

The UK's adoption of digital TV and broadband has helped make it the fourth most digitally-savvy nation in Europe, according a report by Jupiter Research.

But the UK still lags in terms of broadband speeds compared to others. The most digitally sophisticated Europeans, in terms of use of digital goods such as mobiles, TV, net and cameras, are the Scandinavians. About 14 million households in the UK, 60%, have digital TV, according to the communications regulator Ofcom. The least digital of the European nations was Greece, in 17th position, according to the Digital Life Index.

Scandinavian countries Sweden, Denmark and Norway came out top in the report, but there were some differences in technology trends. ""The European Digital Life Index demonstrates that digital lifestyles are common today, but across Europe there is no single digital lifestyle,"" said Nate Elliott, Jupiter analyst. ""Consumers adopt different digital products and services in different countries.""

Although there are differences between different European nations, the gap between them is closing, the report concluded. The trend for gadgets and technologies, such as digital video recorders (DVR), broadband, and video-on-demand will continue across Europe, he added. More than six million UK households now have broadband net. By the middle of 2005, it is estimated that 50% of all UK net users will be on broadband. Cable company NTL is trialling faster ADSL (Asymmetric Digital Subscriber Line) broadband technology using ADSL2+ which can give speeds of 18Mbps compared to current speeds which are usually around 1Mbps or 2Mbps. BT is set to trial the technology later in the year. Super-fast broadband will be necessary to the delivery of services such as high-definition TV (HDTV) and video-on-demand, already very popular in France and other European countries.

A separate survey by GMIPoll last week found that, globally, people's appetite for technology and gadgets continues unabated. The poll of 20,000 people in 20 countries found that 59% wanted more technology.

The computer was the ""must-have"" gadget for most people (75%). The TV took second place (67%), while the mobile was ranked in third position with 54%. Digital cameras were the most popular choice of gadget for 2005, said the survey, with nearly 40% choosing this over wireless, home printing and DVR technologies. However, only 25% of Britons said a digital camera would be their top gadget purchase of the year. Almost a quarter, 22%, said they would be buying some sort of wireless device. Forty-four percent said they would be buying something ""other"". This might include digital music players, or gaming devices. The Nintendo DS, Sony's PSP and Gizmondo all hit the shops in 2005, and the first of the next generation of games consoles, Xbox 2, is set to launch later this year. Jupiter Research's index is calculated using 40 different variables across net users, digital TV adoption, wireless and mobile, online activity, and digital devices.
",tech,business,tech,"The text discusses the adoption and use of digital technology, including digital TV, broadband, mobiles, cameras, and other digital devices. It also mentions trends in technology, such as video-on-demand and high-definition TV, and includes statistics on broadband adoption in the UK. Therefore, the most applicable code is tech.",tech,"the article primarily discusses digital technology, broadband, and gadgets in the UK and Europe, including digital TV, internet adoption, and emerging trends in technology."
85,"UK firm faces Venezuelan land row

Venezuelan authorities have said they will seize land owned by a British company as part of President Chavez's agrarian reform programme.

Officials in Cojedes state said on Friday that farmland owned by a subsidiary of the Vestey Group would be taken and used to settle poor farmers. The government is cracking down on so-called latifundios, or large rural estates, which it says are lying idle. The Vestey Group said it had not been informed of any planned seizure.

The firm, whose Agroflora subsidiary operates 13 farms in Venezuela, insisted that it had complied fully with Venezuelan law. Prosecutors in the south of the country have targeted Hato El Charcote, a beef cattle ranch owned by Agroflora. According to Reuters, they plan to seize 12,900 acres (5,200 hectares) from the 32,000 acre (13,000 hectare) farm.

Officials claim that Agroflora does not possess valid documents proving its ownership of the land in question. They also allege that areas of the ranch are not being used for any form of active production. ""The legal boundaries did not match up with the actual boundaries and there is surplus,"" state prosecutor Alexis Ortiz told Reuters. ""As a consequence the government has taken action.""

Controversial reforms passed in 2001 give the government the right to take control of private property if it is declared idle or ownership cannot be traced back to the 19th Century.

Critics say the powers - which President Chavez argues are needed to help the country's poorest citizens and develop the Venezuelan economy - trample all over private property rights. The Vestey Group said it had owned the land since 1920 and would co-operate fully with the authorities. But a spokesman added: ""Agroflora is absolutely confident that what it has submitted will demonstrate the legality of its title to the land."" The company pointed out that the farm, which employs 300 workers, provides meat solely for the Venezuelan market.

Last month, the government said it had identified more than 500 idle farms and had yet to consider the status of a further 40,000. The authorities said landowners whose titles were in order and whose farms were productive had ""nothing to fear"". Under President Chavez, the Venezuelan government has steadily expanded the state's involvement in the country's economy. It recently said all mining contracts involving foreign firms would be examined to ensure they provided sufficient economic benefits to the state.
",business,politics,politics,"This news story is about the Venezuelan government's agrarian reform program and its seizure of land owned by a British company. It involves government policies and actions, making it a story about politics.",business,"the tweet is related to a UK firm facing land seizure in Venezuela, which is a business and economic issue. The article discusses the company's ownership and the government's reform programme, which falls under the category of business and financial markets."
86,"MG Rover China tie-up 'delayed'

MG Rover's proposed tie-up with China's top carmaker has been delayed due to concerns by Chinese regulators, according to the Financial Times.

The paper said Chinese officials had been irritated by Rover's disclosure of its talks with Shanghai Automotive Industry Corp in October. The proposed deal was seen as crucial to safeguarding the future of Rover's Longbridge plant in the West Midlands. However, there are growing fears that the deal could result in job losses. The Observer reported on Sunday that nearly half the workforce at Longbridge could be under threat if the deal goes ahead.

Shanghai Automotive's proposed £1bn investment in Rover is awaiting approval by its owner, the Shanghai city government and by the National Development and Reform Commission, which oversees foreign investment by Chinese firms. According to the FT, the regulator has been annoyed by Rover's decision to talk publicly about the deal and the intense speculation which has ensued about what it will mean for Rover's future. As a result, hopes that approval of the deal may be fast-tracked have disappeared, the paper said. There has been continued speculation about the viability of Rover's Longbridge plant because of falling sales and unfashionable models.

According to the Observer, 3,000 jobs - out of a total workforce of 6,500 - could be lost if the deal goes ahead. The paper said that Chinese officials believe cutbacks will be required to keep the MG Rover's costs in line with revenues. It also said that the production of new models through the joint venture would take at least eighteen months. Neither Rover nor Shanghai Automotive commented on the reports.
",business,business,business,"This news story is primarily about a proposed business deal between MG Rover and Shanghai Automotive Industry Corp, and the potential impact it could have on Rover's Longbridge plant and its workforce. The delay in the deal is due to concerns by Chinese regulators, which further emphasizes the business aspect of the story. Therefore, the most applicable code is ""business.""",business,"The tweet is about MG Rover's tie-up with China's top carmaker, which is related to companies, financial markets, and economic issues. This makes it a perfect fit for the ""business"" code."
88,"Bangkok film festival battles on

Organisers of the third Bangkok International Film Festival have been determined to carry on with this year's event despite the ravages of the Asian tsunami disaster.

The festivities have been scaled down, red carpets have been mothballed and profits from ticket sales are being donated to the tsunami relief fund. Apart from this, however, the festival has continued as originally planned. ""When the disaster happened, we naturally asked ourselves if we should cancel,"" said the festival's executive director, Craig Prater. ""The decision was made that we would continue, but that the focus would change.

""Our premieres became fundraisers, the opening night was visibly toned down and 10% of every ticket sold goes to the disaster fund,"" he continued. ""But we feel like we've turned a page. We've acknowledged our position, and now it's business as usual.""

Mr Prater's sentiments were echoed by Christine Rush, director of the festival's sister event, the Bangkok Film Market. ""We have been careful to be respectful of the Thai nation's recovery from this terrible disaster,"" she said.

""However, the nation's recovery very much depends upon it continuing its economic life. ""We are encouraging attendees to keep the victims in mind and aggressively support the aid organisations helping out,"" she added. Given the conspicuously low audience figures, that support may be more symbolic than significant. However, poor ticket sales have less to do with any fallout from the disaster and more to do with administrative and promotional difficulties.

The eclectic programme contains a wide range of titles, including such Oscar hopefuls as Ray Charles biopic Ray and Mike Leigh's abortion drama Vera Drake. That said, the absence of Thai subtitles on most film prints might have proved offputting to local cinemagoers.

On a more positive note, the celebrity guests attending the event have generated huge media interest in this busy capital city. Problems securing air transport, the clash with last Sunday's Golden Globes ceremony in Los Angeles and other factors have forced some big names to cancel.

But the festival has still attracted such Hollywood directors as Oliver Stone and Joel Schumacher, alongside such screen stars as Michael Douglas, Jeremy Irons and Jean-Claude Van Damme. Irons, whose film Being Julia is in competition for the festival's Golden Kinnaree awards, said he had wondered whether he should attend after December's catastrophe. ""I questioned whether I should come when such a tragedy had happened,"" the British actor said. ""I thought it might be in rather bad taste. But then I spoke to the organisers and I was encouraged to let life go on. ""Now I've come here I'm very glad. What impresses me about Thai culture is they get over these things far quicker than we do in the West,"" he continued. ""Basically I was invited here by Thailand. If they still want you to come, you should.""

Now in its third year, Bangkok is a relatively recent addition to the hectic film festival calendar. And while it has yet to attain the stature of more established events held in Hong Kong, Tokyo and Pusan in South Korea, Mr Prater predicts it will soon become their equal. ""It's grown awfully fast in three years - maybe too fast,"" he concedes. ""We've had some bumps in the road, but that's only because the festival is still a baby. ""I have no doubt in my mind that in five years, this will be the top Asian film festival in the world."" The Golden Kinnarees will be awarded on Friday. The festival itself runs until 24 January.
",entertainment,entertainment,entertainment,"The text is about the Bangkok International Film Festival and its continuation despite the Asian tsunami disaster. The article discusses the festival's scaled-down festivities, premieres turned into fundraisers, and the donation of profits from ticket sales to the tsunami relief fund. The focus of the article is on the festival and its guests, as well as the films being shown. Therefore, the most applicable code is entertainment.",entertainment,"The article discusses a film festival, including the event's organisation, the films being shown, and the celebrities attending. These topics are most closely related to the entertainment category."
89,"Roddick into San Jose final

Andy Roddick will play Cyril Saulnier in the final of the SAP Open in San Jose on Sunday.

The American top seed and defending champion overcame Germany's Tommy Haas, the third seed, 7-6 (7-3) 6-3. And Saulnier survived an injury scare in his semi-final with seventh-seeded Austrian Jurgen Melzer. The Frenchman twisted his ankle early in the second set but overcame Melzer, who was left fuming over a series of line calls, 6-7 (3-7) 6-3 6-3. ""I was feeling horrible earlier in the week,"" Roddick said. ""I thought tonight was another step in the right direction. ""On my returns, I was standing in more and I'm getting a little more depth, even if I don't hit a perfect return.""

Roddick won the last four points of the first-set tie-break before being broken at the start of the second set. But he broke straight back and then broke Haas again to lead 4-2. ""It's extremely frustrating when you have chances against a top-five player and don't do anything with them,"" admitted Haas. ""I rushed a few backhands and he took advantage."" Saulnier will move into the world's top 50 for the first time after his passage through to the final. ""It's taken a lot of work and a lot of fighting in my mind,"" he revealed. ""Sometimes I didn't believe I could get to a final and now I am here. I've stayed mentally strong. ""I'm on the way. I'll keep fighting and work a lot and I'll be up there.""
",sport,sport,sport,"The text is reporting on a tennis tournament, specifically the SAP Open in San Jose, and the results of the semi-finals leading up to the final match between Andy Roddick and Cyril Saulnier. The article includes details about the players' performances and quotes from them about their experiences. Therefore, the most applicable code is sport.",sport,"the text is discussing a tennis tournament, the SAP Open in San Jose, and the players competing in it, including Andy Roddick and Cyril Saulnier. The language used is specific to the sport, with terms like ""tie-break"", ""returns"", and ""backhands"", and the text provides details about the matches and the players' performances."
90,"Tories leave door open for Archer

The Conservative Party would deal ""sympathetically"" with any application by disgraced peer Lord Archer to rejoin its ranks, its co-chairman has said.

Dr Liam Fox told BBC One's Breakfast with Frost programme there was no place for ""vindictiveness"" in politics. Lord Archer spent two years in prison after being convicted of perjury and perverting the course of justice. The former Tory deputy chairman's five-year suspension from the party has just elapsed.

A jury ruled that Lord Archer lied during a libel trial against the Daily Star at the High Court in London in 1987.

He won damages after the newspaper printed allegations about involvement with a prostitute. Dr Fox was asked if he would say yes or no if Lord Archer applied to rejoin. ""I'm sure that in line with people having served their sentence and having done some reparations for what they did wrong, we would look at that sympathetically. ""I don't believe in vindictiveness, I don't think that has any place in politics, unlike the prime minister and Alastair Campbell.""

Tory peer Lord Tebbit said he agreed with Dr Fox's view, and said the case should be looked at on its merits. ""After all, he is far from being the worst perjurer in the world,"" he added. Meanwhile, senior Conservative MP Sir Teddy Taylor warned that moves bring Lord Archer back into the fold could be controversial. He said: ""I suppose, on a Sunday in particular, we should always make provision for forgiving sinners. But there is no doubt it would be controversial."" Lord Archer, who was not available for comment, remains a popular figure among constituency Tory parties and is a successful fundraiser. He has not been seen in the House of Lords since his release from prison in July 2003, although there is nothing in the rules to prevent him from attending.
",politics,politics,politics,"The text is about the Conservative Party's stance on Lord Archer's potential rejoining of the party after his conviction for perjury and perverting the course of justice. The article discusses the opinions of various Conservative Party members and MPs, making it a political news story.",politics,"The text is primarily about the Conservative Party and its stance on allowing Lord Archer to rejoin, making it a political issue."
91,"Ireland 21-19 Argentina

An injury-time dropped goal by Ronan O'Gara stole victory for Ireland from underneath the noses of Argentina at Lansdowne Road on Saturday.

O'Gara kicked all of Ireland's points, with two dropped goals and five penalties, to give the home side a 100% record in their autumn internationals. An impressive Argentina appeared in control until the dying seconds. The Pumas shocked the Irish early on with a try from Federico Aramburu, and Felipe Contepomi kicked 14 points. The well-drilled and sharper Pumas out-played and out-thought Ireland in the early stages. Indiscipline allowed Argentina's Leinster fly-half Contepomi to open the scoring in the third minute with a straightforward penalty. He was on the mark again two minutes later when Argentina shocked a ragged Ireland with the first try of the game. Ireland turned the ball over and Manuel Contepomi broke through an unstructured defence before feeding his midfield partner Aramburu to sprint in under the posts. O'Gara finally got Ireland on the board with a dropped goal in the ninth minute only for Contepomi to rifle over his second penalty two minutes later. Playing into a strong wind and rain, Ireland continued to come second best in tight situations, and turnovers began to mount up against a rugged defence. O'Gara managed to land his second penalty in the 36th minute, but once again Contepomi replied in kind four minutes into first-half injury time. The second-half started as the first had ended. O'Gara rifled over another penalty in the 45th minute, but Contepomi matched it three minutes later. The upper-body strength of the Pumas never allowed Ireland to take control up front, while the three-quarters had no space to manoeuvre. Ireland had to rely on O'Gara's boot to keep in touch rather than any contrived running plays. The Munsterman landed two more penalties - one of them from 48 metres - to bring his team to within four points with 13 minutes on the clock remaining. And Ireland's chance came when Argentina's number eight Gonzalo Longo was yellow carded with six minutes to go for an offence in the line-out. O'Gara made no mistake as he rifled over his fifth penalty to set up a tense final few minutes. But Ireland showed great composure to get themselves into a position to allow O'Gara to thump over a massive drop goal to complete a tremendous, if fortuitous, comeback.

",sport,sport,sport,"The text is a news story about a rugby match between Ireland and Argentina, with a detailed account of the game and the players involved. Therefore, the most applicable code is sport.",sport,"This text is about a rugby match between Ireland and Argentina, describing the game's events, scores, and players. It clearly falls under the sport category."
92,"Sky takes over Oscar night mantle

Sky has signed a major new deal to broadcast this year's Academy Awards, taking over from three years of live Oscar coverage on the BBC.

Sky said it was ""honoured to have won exclusive broadcasting rights"" and promised to cover the event ""in a way no other broadcaster could"". The BBC denied it had lost a bidding war, saying it had ""decided to pass the mantle to another broadcaster"". The ceremony, hosted by newcomer Chris Rock, takes place on 27 February 2005.

Sky's coverage will launch with the nominations on 25 January and will include themed programming across Sky channels including Sky News, Sky Travel and the Biography Channel. There will also be a month-long season of Oscar-winning films on Sky Movies in the run up to the event and live uninterrupted coverage on the night. ""We are honoured to have won the live and exclusive broadcasting rights for The Academy Awards,"" said Sky Networks' Sophie Turner Laing. ""Sky is the natural place to see the biggest and most prestigious film event of the year, and will cover the event in a way that no other broadcaster could.""

Sky first scooped Oscar rights from the BBC in 1999, but the BBC won them back in 2001 when Sky was forced to pull out of a bidding war due to financial constraints. ""BBC viewers will of course be able to watch quality coverage of the 2005 Academy Awards on the BBC's bulletins and news programmes,"" a spokesman said. Among the films tipped to do well at this year's Academy Awards are Martin Scorsese's The Aviator, Jean-Pierre Jeunet's A Very Long Engagement and the Ray Charles biopic, Ray.
",entertainment,entertainment,entertainment,"This news story is about the broadcasting rights for the Academy Awards, which is an entertainment event. The article discusses the coverage of the event and the films that are expected to do well, which are all related to the entertainment industry. Therefore, the most applicable code is entertainment.",entertainment,"The text is primarily about the broadcasting rights of the Academy Awards, which is an event related to movies and the film industry."
93,"Moya emotional after Davis Cup win

Carlos Moya described Spain's Davis Cup victory as the highlight of his career after he beat Andy Roddick to end the USA's challenge in Seville.

Moya made up for missing Spain's 2000 victory through injury by beating Roddick 6-2 7-6 (7-1) 7-6 (7-5) to give the hosts an unassailable 3-1 lead. ""I have woken up so many nights dreaming of this day,"" said Moya. ""All my energy has been focused on today. ""What I have lived today I do not think I will live again."" Spain's only other Davis Cup title came two years ago in Valencia, when they beat Australia. And Moya, nicknamed Charly, admitted: ""The Davis Cup is my dream and I was a bit nervous at the outset. ""Some people have said that I am obsessed but I think that it is better this way. It helps me reach my goals if I am obsessed. ""It's really incredible - to get the winning point is really something."" Spanish captain Jordi Arrese said: ""Charly played a great game. It was his opportunity and he hasn't let us down. ""He had lost three times to Roddick, and this was his day to beat him. ""He had been waiting years to be in this position."" Spain's victory was also remarkable for the performance of Rafael Nadal, who beat Roddick in the opening singles.

Aged 18 years and 185 days, the Mallorcan became the youngest player to win the Davis Cup. ""What a great way to finish the year,"" said Nadal afterwards. US coach Patrick McEnroe wants Roddick and the rest of his team to play more tennis on clay and hone their skills on the surface. ""I think it will help these guys even on slow hard courts to learn how to mix things up a little bit and to play a little bit smarter and tactically better."" ""Obviously it's unrealistic to say that we're going to just start playing constantly on clay, with the schedule. ""But certainly I think we can put the work in at the appropriate time and play a couple more events and play against these guys who are the best on this stuff,"" said McEnroe. Roddick was left frustrated after losing both his singles on the slow clay of Seville's Olympic Stadium. ""It's just tough because I felt like I was in it the whole time against one of the top three clay-courters in the world,"" said the American. ""I had my chances and just didn't convert them. The bottom line is they were just better than us this weekend. ""They came out, took care of business and they beat us. It's as simple as that.""
",sport,sport,sport,"The text is about Spain's Davis Cup victory, which is a sports event. It includes details about the players, their performances, and the reactions of coaches and players. Therefore, the most applicable code is sport.",sport,"the text is about a tennis tournament, specifically the Davis Cup, and discusses the performance of players and teams, which falls under the category of sports news."
94,"Isinbayeva claims new world best

Pole vaulter Yelena Isinbayeva broke her own indoor world record by clearing 4.89 metres in Lievin on Saturday.

It was the Russian's 12th world record of her career and came just a few days after she cleared 4.88m at the Norwich Union Grand Prix in Birmingham. The Olympic champion went on to attempt 5.05m at the meeting on France but failed to clear that height. In the men's 60m, former Olympic 100m champion Maurice Greene could only finish second to Leonard Scott. It was Greene's second consecutive defeat at the hands of his fellow American, who also won in Birmingham last week. ""I ran my race perfectly,"" said Scott, who won in 6.46secs, his best time indoors. ""I am happy even if I know that Maurice is a long way from being at his peak at the start of the season.""
",sport,sport,sport,"The text is reporting on a pole vaulter breaking her own world record and a men's 60m race at an indoor track meet. This falls under the category of sports news, making ""sport"" the most applicable code.",sport,"This tweet is related to sports, specifically pole vaulting and track racing, as it reports on a world record being broken and mentions Olympic champions and other athletes competing in events."
95,"Who do you think you are?

The real danger is not what happens to your data as it crosses the net, argues analyst Bill Thompson. It is what happens when it arrives at the other end.

The Financial Services Authority has warned banks and other financial institutions that members of criminal gangs may be applying for jobs which give them access to confidential customer data. The fear is not that they will steal money from our bank accounts but that they will instead steal something far more valuable in our digital society - our identities. Armed with the personal details that a bank holds, plus a fake letter or two, it is apparently easy to get a loan, open a bank account with an overdraft or get a credit card in someone else's name. And it is then a simple matter to move the money into another account and leave the unwitting victim to sort out the mess when statements and demands for payment start arriving. Identity theft is an increasingly significant economic crime, and we are all becoming more aware of the dangers of leaving bills, receipts and bank statements unshredded in our rubbish.

But, however careful you may be, if the organisations you trust with your personal data, bank accounts and credit cards are not able to look after their databases properly then you are in trouble. It is surprising that it has taken the gangs so long to realise that a well-placed insider is by far the simplest way to break the security of a computer system. In fact, I suspect that the FSA is probably very late to this particular party and that this sort of thing has been going on for rather a long time. Has anyone checked Bob Cratchit's family links to the criminal underworld, I wonder? And it is hardly likely to be only banks that are being targeted. Health authorities, government agencies and of course the big e-commerce sites like Amazon must also offer rich pickings for the fraudsters. The good news is that better auditing is likely to catch out those who access account details that they are not supposed to. And as we all become aware of the danger of identity theft and look more carefully for unexpected transactions on our statements, banks should have good enough records and logs to trace the people who might have accessed the account details. Fortunately there are now ways to keep bank systems more secure from the sort of data theft that involves taking a portable hard drive or flash memory card into the office, plugging it into a USB slot and sucking down customer files.

Companies like SecureWave, for example, can restrict the use of USB ports just to authorised devices or even to an individual's personal memory card. These solutions are not perfect, but it does not feel like a wave of fraud is about to wash away the entire financial system. However the warning does highlight one of the major issues with e-commerce and online trading - the security or otherwise of the servers and other systems that make up the 'back office'. It has been clear for years that the real danger in paying for goods online with a credit card is not that the number will be intercepted in transit but that the shop you are dealing with will be hacked.

In fact I do not know of a single case where an e-mail containing payment details has led to card fraud.

There are simply too many e-mails passing over the net for interception to be a sensible tool for anyone out to commit fraud. CD Universe, Powergen and many other companies have left their databases open and suffered the consequences. And just last week the online bank Cahoot admitted that its customer account details could be read by anyone who could guess a login name. Whether it is external hackers breaking in because of poor system security or internal staff abusing the access they get as part of their job, the issue is the same: how do we make sure that our personal data is not abused? Any organisation that processes personal data is, of course, bound by the Data Protection Act and must take proper care of it. Unauthorised disclosure is not allowed, but the penalties are small and the process of prosecuting under the Act so convoluted as to be worthless in practice. This is not something we can just leave it to the market. The consequences of having one's identity stolen are too serious, and markets respond too slowly. After all, I bank with Cahoot but it would be so much hassle to move my accounts that I did not even consider it when I heard about their security problems. I doubt many others have closed their accounts, especially when there is little guarantee that other banks are not going to make the same sort of mistake in future. The two options would seem to be more stringent data protection law, so that companies really feel the pressure to improve their internal processes, or a wave of civil lawsuits against financial institutions with sloppy practices whose customers suffer from identity theft. I have never felt comfortable with the US practice of suing everything that moves, partly because it seems to make lawyers richer than their clients, so I know which I'd prefer.

Bill Thompson is a regular commentator on the BBC World Service programme Go Digital.
",tech,tech,tech,The article discusses the dangers of data theft and the need for better security measures to protect personal data. It also mentions companies like SecureWave that offer solutions to keep bank systems more secure. These topics fall under the tech category as they relate to technology and cybersecurity.,business,"The text discusses economic crime, financial institutions, and data protection, which are all related to business and economic issues. The article highlights the risks of identity theft and the importance of securing personal data, which is a critical concern for businesses and individuals alike."
96,"Koubek suspended after drugs test

Stefan Koubek says he has been banned for three months by the International Tennis Federation (ITF) after testing positive for a banned substance.

The world number 60 failed a routine drugs test at this year's French Open but now plans to lodge an appeal. Koubek believes an injection given to him by an Austrian doctor to treat a wrist injury is to blame for producing traces of the substance in his system. ""I have acted correctly,"" the 27-year-old Austrian said in a statement. Koubek, who defeated Britain's Greg Rusedski in the decisive rubber of the Davis Cup in September, is now set to miss the start of the season. He said, ""A three-month ban would mean that I not only will miss the Australian Open, but also the Davis Cup in Australia.""
",sport,sport,sport,"The news story is about a tennis player, Stefan Koubek, who has been suspended for three months by the International Tennis Federation (ITF) after testing positive for a banned substance. The article also mentions his victory over Britain's Greg Rusedski in the Davis Cup. Therefore, the most applicable code is sport.",sport,"The text is about a professional tennis player, Stefan Koubek, and his suspension due to a failed drugs test, which makes it a sports-related story."
97,"China 'blocks Google news site'

China has been accused of blocking access to Google News by the media watchdog, Reporters Without Borders.

The Paris-based pressure group said the English-language news site had been unavailable for the past 10 days. It said the aim was to force people to use a Chinese edition of the site which, according to the watchdog, does not include critical reports. Google told the BBC News website it was aware of the problems and was investigating the causes.

China is believed to extend greater censorship over the net than any other country in the world.

A net police force monitors websites and e-mails, and controls on gateways connecting the country to the global internet are designed to prevent access to critical information. Popular Chinese portals such as Sina.com and Sohu.com maintain a close eye on content and delete politically sensitive comments. And all 110,000 net cafes in the country have to use software to control access to websites considered harmful or subversive.

""China is censoring Google News to force internet users to use the Chinese version of the site which has been purged of the most critical news reports,"" said the group in a statement. ""By agreeing to launch a news service that excludes publications disliked by the government, Google has let itself be used by Beijing,"" it said. For its part, the search giant said it was looking into the issue. ""It appears that many users in China are having difficulty accessing Google News sites in China and we are working to understand and resolve the issue,"" said a Google spokesperson. Google News gathers information from some 4,500 news sources. Headlines are selected for display entirely by a computer algorithm, with no human editorial intervention. It offers 15 editions of the service, including one tailored for China and one for Hong Kong. Google launched a version in simplified Chinese in September. The site does not filter news results to remove politically sensitive information. But Google does not link to news sources which are inaccessible from within China as this would result in broken links.
",tech,politics,politics,"This news story is about China's censorship of Google News and the political implications of this action. The article discusses how China's government controls access to information on the internet and how they are censoring critical news reports. Additionally, the article mentions a statement from the media watchdog, Reporters Without Borders, which accuses China of using censorship to control the narrative. Therefore, the most applicable code is politics.",tech,"it is primarily about Google, a technology company, and its news site being blocked in China due to censorship issues. The article discusses the technical aspects of Google News, such as its algorithm and editions, and the measures China takes to control access to online information."
98,"Leeds v Saracens (Fri)

Headingley

Friday, 25 February

2000 GMT

The Tykes have brought in Newcastle prop Ed Kalman and Tom McGee from the Borders on loan while fly-half Craig McMullen has joined from Narbonne. Raphael Ibanez is named at hooker for Saracens in one of four changes. Simon Raiwalui and Ben Russell are also selected in the pack while Kevin Sorrell comes in at outside centre.

- Friday's game at Headingley got the go-ahead on Friday after passing an early pitch inspection. Leeds: Balshaw; Rees, Christophers, Bell, Doherty; McMullen, Dickens; McGee, Rawlinson, Gerber; Murphy, Palmer (capt), Morgan, Parks, Popham. Replacements: Kalman, Regan, Hyde, Rigney, McMillan, Rock, Vickerman. Saracens: Bartholomeusz; Castaignede, Sorrell, Harris, Vaikona; Jackson, Bracken; Yates, Ibanez, Visagie; Raiwalui, Fullarton; Randell, Russell, Vyvyan (capt). Replacements: Cairns, Lloyd, Broster, Chesney, Johnston, Rauluni, Little.
",sport,sport,sport,"The text is reporting on a rugby match between Leeds and Saracens, including details about the players and the game itself. This falls under the category of sports news.",sport,"This tweet is about a rugby match between Leeds and Saracens, including details about the teams, players, and game schedule, which falls under the category of sports news.
```"
